host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,availability_365,square_meters,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded,cancellation_policy_numeric,neighbourhood_group_cleansed_encoded,neighbourhood_cleansed_encoded,neighbourhood_encoded,city_encoded,state_encoded,zipcode_encoded,market_encoded,country_encoded,price_log,review_overall_score
2.0,40.38053599078802,-3.745068466975887,1,1.0,1,1,200.0,15.0,1,169,14.028353,359.0,22,7,12,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,7,46.96875,39.97952218430034,67.8210655120482,68.19055374592834,38.07368421052632,67.7640712945591,71.77488172810854,2.6390573296152584,17.134444444444444
1.0,40.41337267155899,-3.7001284705848647,1,1.0,1,1,120.0,20.0,1,157,19.974145,1718.0,13,19,19,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,81.91542288557214,82.59599332220367,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.1354942159291497,39.96333333333334
1.0,40.37988434526742,-3.695250729689209,2,2.0,1,1,150.0,5.0,1,22,24.990907,128.0,33,12,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,43,37.42857142857143,40.81981981981982,67.8210655120482,66.70741482965931,49.74074074074074,67.7640712945591,71.77488172810854,2.9444389791664403,17.01888888888889
8.0,40.41729395844786,-3.7006356642311378,4,1.0,1,2,100.0,20.0,2,245,47.7056905,359.0,28,9,14,0.3333333333333333,1.0,0.8520040280841519,1,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.31748811353631,17.134444444444444
1.0,40.41151578664625,-3.7068308048499152,1,1.0,1,1,150.0,20.0,1,77,19.974145,359.0,34,4,17,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,67.88117770767613,67.8210655120482,66.70741482965931,73.68885317997294,67.7640712945591,71.77488172810854,3.1354942159291497,17.134444444444444
2.0,40.41128986322106,-3.702236363287728,2,1.0,1,1,150.0,20.0,1,335,24.990907,195.0,21,13,13,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.912023005428146,17.874444444444446
2.0,40.40250807821711,-3.6936550095812,1,1.0,1,1,150.0,20.0,1,45,19.974145,315.0,21,9,13,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,0,53.195238095238096,53.21904761904762,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,3.49650756146648,19.72888888888889
5.0,40.43038614858072,-3.69885906253152,4,1.0,1,1,150.0,20.0,2,334,47.7056905,185.0,25,11,11,0.3333333333333333,1.0,0.8520040280841519,3,10,84.68359375,82.37959183673469,67.8210655120482,68.19055374592834,77.42207792207792,67.7640712945591,71.77488172810854,4.007333185232471,19.785555555555558
14.0,40.43824989626756,-3.674008378149405,2,1.0,1,2,150.0,20.0,1,340,24.990907,19.0,26,4,4,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,35,48.49305555555556,47.013698630136986,67.8210655120482,68.19055374592834,52.051886792452834,67.7640712945591,71.77488172810854,3.258096538021482,13.464444444444446
1.0,40.41550236716076,-3.708360516993221,4,1.0,2,3,100.0,40.0,2,250,65.0321,628.0,36,3,14,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.553876891600541,33.26222222222222
1.0,40.40922624639444,-3.7047789653570864,2,1.0,1,1,150.0,18.0,1,78,11.984487,90.0,19,7,13,0.3333333333333333,1.0,0.8520040280841519,3,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.007333185232471,18.186666666666667
114.0,40.41210721841345,-3.708179584180965,2,4.0,1,1,150.0,15.0,1,68,24.990907,0.0,16,12,14,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,77.30385487528345,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,2.8903717578961645,3.901111111111111
3.0,40.44856963495203,-3.580562129007132,2,1.0,1,1,150.0,20.0,1,326,11.984487,1402.0,57,10,10,0.3333333333333333,1.0,0.8520040280841519,1,36,46.625,87.63076923076923,67.8210655120482,63.69439421338156,47.708333333333336,67.7640712945591,71.77488172810854,4.174387269895637,32.467777777777776
4.0,40.40784720341709,-3.684068786775424,1,2.0,1,1,150.0,20.0,1,207,19.974145,1470.0,24,12,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,34,104.6,104.12121212121212,67.8210655120482,66.70741482965931,83.67920792079208,67.7640712945591,71.77488172810854,2.995732273553991,31.396666666666665
10.0,40.42074228967686,-3.7036821191928753,6,1.0,2,4,200.0,60.0,2,306,65.0321,1930.0,18,5,20,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.382026634673881,16.475555555555555
39.0,40.411651410236416,-3.6938987332098656,3,1.0,1,2,150.0,20.0,1,333,44.965052,359.0,27,7,14,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.48863636973214,17.134444444444444
1.0,40.40688126959889,-3.704109260532746,2,1.0,1,1,120.0,20.0,1,0,24.990907,153.0,28,4,13,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.912023005428146,17.556666666666665
2.0,40.41626478474932,-3.70369715527324,3,1.0,1,2,150.0,7.0,1,323,44.965052,186.0,33,9,12,0.3333333333333333,1.0,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,4.0943445622221,20.81222222222222
1.0,40.39202509009221,-3.665288971594597,3,1.0,2,2,162.5,30.0,2,172,49.4708475,154.0,25,2,6,0.3333333333333333,1.0,0.8520040280841519,2,32,37.28787878787879,44.59550561797753,67.8210655120482,68.19055374592834,38.27777777777778,67.7640712945591,71.77488172810854,3.9889840465642745,18.450000000000003
4.0,40.42289799404619,-3.700775950286841,1,1.0,1,1,100.0,8.0,1,290,19.974145,139.0,20,9,11,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,67.77452830188679,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.258096538021482,17.50888888888889
1.0,40.423176592031496,-3.658729687785212,1,1.0,1,1,100.0,20.0,1,300,49.4708475,153.0,30,4,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,12,31.06779661016949,45.04382470119522,67.8210655120482,68.19055374592834,38.30337078651685,67.7640712945591,71.77488172810854,2.772588722239781,18.156666666666663
6.0,40.42153264865274,-3.7022263144262113,2,1.0,0,1,150.0,25.0,1,62,30.007669,171.0,15,11,11,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.688879454113936,17.90222222222222
2.0,40.42382367662976,-3.6823137021007817,4,1.0,1,2,200.0,30.0,1,44,47.7056905,359.0,39,11,13,0.3333333333333333,1.0,0.8520040280841519,1,35,137.6474820143885,140.98518518518517,67.8210655120482,68.19055374592834,123.82065217391305,67.7640712945591,71.77488172810854,4.382026634673881,17.134444444444444
11.0,40.44104504835125,-3.6751514983092175,2,1.0,1,1,150.0,15.0,1,341,50.0282655,127.0,36,0,10,0.6666666666666667,1.0,0.8520040280841519,3,9,64.47368421052632,65.15,67.8210655120482,68.19055374592834,64.14925373134328,67.7640712945591,71.77488172810854,4.382026634673881,18.02111111111111
1.0,40.484961240349975,-3.706858192381744,2,1.0,1,1,200.0,25.0,1,364,11.984487,0.0,20,5,8,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,16,42.73333333333333,104.39864864864865,67.8210655120482,68.19055374592834,73.68885317997294,67.7640712945591,71.77488172810854,3.737669618283368,18.0
46.0,40.42236530948206,-3.70238756436492,3,1.0,1,1,150.0,25.0,2,279,44.965052,283.0,42,9,15,0.3333333333333333,1.0,0.8520040280841519,3,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.7612001156935615,19.607777777777777
2.0,40.43275978375605,-3.68495575176697,2,1.5,1,1,100.0,15.0,1,306,26.01284,40.0,42,1,1,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,35,115.76470588235294,113.31764705882352,67.8210655120482,68.19055374592834,84.47826086956522,67.7640712945591,71.77488172810854,3.688879454113936,19.14333333333333
1.0,40.4108595811828,-3.707823537437912,5,1.0,2,2,100.0,20.0,4,125,74.97272099999999,700.0,25,15,28,0.3333333333333333,1.0,0.8520040280841519,1,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.76751269035533,67.7640712945591,71.77488172810854,4.418840607796598,20.73
1.0,40.39664790517114,-3.6629522933144543,1,1.0,1,1,175.0,5.0,1,90,49.4708475,359.0,24,2,2,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,32,51.02222222222223,44.59550561797753,67.8210655120482,68.19055374592834,45.88333333333333,67.7640712945591,71.77488172810854,2.995732273553991,17.134444444444444
2.0,40.42102458806801,-3.701221944474222,1,1.0,1,1,175.0,10.0,1,0,81.011416,0.0,16,10,16,0.0,0.15037580105041076,0.8520040280841519,3,8,67.77452830188679,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.555348061489413,15.22888888888889
1.0,40.42882243002045,-3.7162053580098986,3,1.0,2,3,200.0,5.0,3,72,49.981814,359.0,31,5,7,0.3333333333333333,1.0,0.8520040280841519,2,26,65.05092592592592,67.22140221402213,67.8210655120482,68.19055374592834,63.77536231884058,67.7640712945591,71.77488172810854,4.553876891600541,17.134444444444444
2.0,40.43073923509096,-3.709785205124714,2,2.0,1,1,150.0,20.0,1,365,24.990907,6.0,13,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,10,59.34532374100719,62.88811188811189,67.8210655120482,68.19055374592834,61.73068893528184,67.7640712945591,71.77488172810854,4.0943445622221,16.563333333333333
7.0,40.41167886096375,-3.707976527089344,2,1.0,1,2,150.0,20.0,1,144,24.990907,151.0,42,5,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,8,60.703778677462886,67.88117770767613,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.218875824868201,19.88111111111111
1.0,40.372541207191496,-3.622778825171885,2,1.0,1,2,100.0,15.0,1,0,26.01284,206.0,17,2,14,0.6666666666666667,0.15037580105041076,0.8520040280841519,1,45,62.61111111111112,60.578947368421055,67.8210655120482,63.69439421338156,95.0,67.7640712945591,71.77488172810854,3.091042453358316,17.01888888888889
2.0,40.43480970396857,-3.714159312031379,4,1.0,1,3,200.0,30.0,2,298,47.7056905,811.0,37,11,18,0.3333333333333333,1.0,0.8520040280841519,2,10,56.0,61.98230088495576,67.8210655120482,68.19055374592834,73.40522875816994,67.7640712945591,71.77488172810854,4.0943445622221,22.916666666666668
1.0,40.403895726156414,-3.679704896078236,5,1.0,2,2,100.0,35.0,4,276,74.97272099999999,770.0,46,6,8,0.3333333333333333,1.0,0.8520040280841519,2,34,59.95614035087719,77.40229885057471,67.8210655120482,68.19055374592834,59.73780487804878,67.7640712945591,71.77488172810854,4.442651256490317,20.09555555555556
1.0,40.40814100568788,-3.70112666494978,2,1.0,0,2,150.0,25.0,2,362,30.007669,387.0,9,5,5,0.3333333333333333,1.0,0.8520040280841519,1,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.605170185988092,18.596666666666668
1.0,40.42718764816541,-3.670322448262615,4,1.0,2,2,180.0,40.0,1,253,65.0321,693.0,35,9,16,0.3333333333333333,1.0,0.8520040280841519,3,35,84.07978723404256,82.58510638297872,67.8210655120482,66.70741482965931,52.051886792452834,67.7640712945591,71.77488172810854,4.499809670330265,19.64333333333333
6.0,40.39006815445205,-3.6690526466452975,3,2.0,1,3,100.0,15.0,1,365,8.36127,0.0,28,0,10,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,32,37.28787878787879,44.59550561797753,67.8210655120482,68.19055374592834,38.27777777777778,67.7640712945591,71.77488172810854,4.174387269895637,17.89888888888889
10.0,40.424176970159046,-3.696914427412747,3,1.0,0,2,85.0,20.0,2,332,44.965052,543.0,24,6,17,0.3333333333333333,1.0,0.8520040280841519,2,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,3.8501476017100575,19.97888888888889
1.0,40.42482206506783,-3.703826308071823,4,1.0,1,2,150.0,25.0,2,0,47.7056905,359.0,36,5,17,0.3333333333333333,1.0,0.8520040280841519,2,8,67.77452830188679,67.91066282420749,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,4.007333185232471,17.134444444444444
114.0,40.413941583218175,-3.705116521683304,2,1.0,1,1,150.0,15.0,1,311,24.990907,0.0,21,12,18,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,60.703778677462886,59.554729011689695,67.8210655120482,66.70741482965931,67.57546602525557,67.7640712945591,71.77488172810854,3.218875824868201,12.338888888888889
2.0,40.36757706806495,-3.755389243157429,5,1.0,3,3,200.0,42.0,1,333,79.98948299999999,292.0,22,7,7,0.3333333333333333,1.0,0.8520040280841519,3,7,39.142857142857146,39.97952218430034,67.8210655120482,68.19055374592834,29.705882352941178,67.7640712945591,71.77488172810854,4.442651256490317,19.75
39.0,40.412035168448575,-3.693683702794782,4,1.0,0,3,150.0,25.0,1,324,39.01926,359.0,27,6,14,0.3333333333333333,1.0,0.8520040280841519,1,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,4.48863636973214,17.134444444444444
4.0,40.43464290815548,-3.6779940279935697,2,1.0,1,1,100.0,20.0,1,161,24.990907,912.0,33,7,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,35,65.69158878504673,82.11504424778761,67.8210655120482,66.70741482965931,84.47826086956522,67.7640712945591,71.77488172810854,3.4011973816621555,39.12222222222223
8.0,40.41216961965589,-3.695442415500261,2,1.0,1,1,150.0,20.0,1,365,24.990907,479.0,9,6,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,81.91542288557214,82.59599332220367,67.8210655120482,68.19055374592834,83.67920792079208,67.7640712945591,71.77488172810854,3.737669618283368,16.15
4.0,40.40766326536217,-3.68486701941873,2,2.0,1,1,100.0,12.0,1,97,23.504459,0.0,25,13,13,0.0,0.15037580105041076,0.8520040280841519,2,34,104.6,104.12121212121212,67.8210655120482,66.70741482965931,83.67920792079208,67.7640712945591,71.77488172810854,3.4011973816621555,17.891111111111112
3.0,40.42563375708098,-3.699633900816264,6,2.0,1,6,175.0,19.0,1,361,49.4708475,241.0,7,3,3,0.0,0.0,0.8520040280841519,3,8,79.4913112164297,78.93302180685359,67.8210655120482,68.19055374592834,74.4219734079776,67.7640712945591,71.77488172810854,2.8903717578961645,14.02111111111111
7.0,48.83297094971373,2.3194106351493065,2,1.0,0,1,200.0,15.0,1,0,30.007669,125.0,6,1,1,0.3333333333333333,1.0,0.8520040280841519,2,18,44.0,44.0,105.9080459770115,106.32558139534883,44.0,105.1590909090909,105.9080459770115,3.8918202981106265,17.178888888888892
1.0,40.43879274666203,-3.671221953647702,2,1.0,1,1,150.0,20.0,1,127,24.990907,166.0,24,2,2,0.3333333333333333,0.15037580105041076,0.8520040280841519,1,35,48.49305555555556,47.013698630136986,67.8210655120482,68.19055374592834,52.051886792452834,67.7640712945591,71.77488172810854,3.610917912644224,17.494444444444444
3.0,40.4113094375234,-3.713381470326216,1,1.0,0,2,150.0,5.0,1,67,49.4708475,359.0,22,9,9,0.3333333333333333,1.0,0.8520040280841519,1,8,77.30385487528345,67.88117770767613,67.8210655120482,66.70741482965931,81.97660098522168,67.7640712945591,71.77488172810854,4.382026634673881,17.134444444444444
8.0,40.41257771250047,-3.703025724312728,2,0.0,1,1,150.0,7.0,1,177,24.990907,359.0,18,12,12,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,3.4339872044851463,19.69
1.0,40.43910329291072,-3.677454117142597,2,2.0,1,3,100.0,15.0,1,340,24.990907,1624.0,28,15,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,9,64.47368421052632,65.15,67.8210655120482,63.69439421338156,64.14925373134328,67.7640712945591,71.77488172810854,3.688879454113936,22.88111111111111
7.0,40.41645077764269,-3.707133348308844,2,1.0,1,1,150.0,20.0,1,305,24.990907,339.0,24,5,10,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,8,85.71021992238033,84.62020460358056,67.8210655120482,68.19055374592834,81.97660098522168,67.7640712945591,71.77488172810854,3.4011973816621555,24.19666666666667
147.0,39.735889061912296,2.8799131189804013,6,3.0,3,5,150.0,80.0,1,210,49.4708475,0.0,27,11,12,0.6666666666666667,1.0,0.8520040280841519,3,38,195.9090909090909,121.04255319148936,105.0,209.1021897810219,105.0,177.36333333333334,71.77488172810854,4.653960350157523,15.226666666666668
1.0,40.40007424603208,-3.6950659320009858,6,1.0,2,3,180.0,35.0,4,313,69.955959,41.0,21,8,16,0.3333333333333333,1.0,0.8520040280841519,2,0,42.79207920792079,42.26923076923077,67.8210655120482,68.19055374592834,45.323232323232325,67.7640712945591,71.77488172810854,4.499809670330265,18.86111111111111
1.0,40.42531825849491,-3.68302325371349,4,1.0,2,3,150.0,40.0,1,343,49.4708475,222.0,39,8,22,0.6666666666666667,1.0,0.8520040280841519,1,35,137.6474820143885,140.98518518518517,67.8210655120482,68.19055374592834,123.82065217391305,67.7640712945591,71.77488172810854,4.584967478670572,21.20555555555556
2.0,40.480351873302006,-3.7222535643298698,1,2.0,1,1,150.0,20.0,1,328,19.974145,298.0,21,4,15,0.3333333333333333,0.15037580105041076,0.8520040280841519,2,16,129.02777777777777,104.39864864864865,67.8210655120482,68.19055374592834,148.46031746031747,67.7640712945591,71.77488172810854,2.995732273553991,17.903333333333332
1.0,40.39050309617654,-3.687664441347713,4,1.0,1,2,200.0,35.0,2,286,47.7056905,1525.0,34,5,15,0.3333333333333333,1.0,0.8520040280841519,3,0,48.16129032258065,47.6875,67.8210655120482,63.69439421338156,45.323232323232325,67.7640712945591,71.77488172810854,4.143134726391533,22.31888888888889
2.0,41.91031016646421,-87.69356344122235,2,1.0,1,1,100.0,15.0,1,68,26.01284,300.0,30,1,1,0.6666666666666667,0.15037580105041076,0.8520040280841519,2,24,56.66666666666666,55.0,76.75,76.75,52.75,76.75,124.59712230215828,4.007333185232471,21.565555555555555
1.0,40.41095816017191,-3.701649840757334,4,1.0,1,2,200.0,20.0,1,190,47.7056905,297.0,23,10,8,0.3333333333333333,1.0,0.8520040280841519,2,8,60.703778677462886,59.554729011689695,67.8210655120482,68.19055374592834,67.57546602525557,67.7640712945591,71.77488172810854,4.382026634673881,18.32444444444444
3.0,40.42646143831104,-3.6763345420287696,1,1.0,1,1,150.0,25.0,1,365,19.974145,0.0,22,6,7,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,35,84.07978723404256,82.58510638297872,67.8210655120482,68.19055374592834,123.82065217391305,67.7640712945591,71.77488172810854,3.688879454113936,17.46333333333333
1.0,40.41590732059719,-3.676664325561687,2,1.0,1,1,150.0,20.0,1,0,24.990907,0.0,16,6,6,0.3333333333333333,0.15037580105041076,0.8520040280841519,3,34,72.63636363636364,85.60204081632654,67.8210655120482,68.19055374592834,78.44134078212291,67.7640712945591,71.77488172810854,3.80666248977032,17.89888888888889
