host_total_listings_count,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,square_meters,days_since_first_review,days_since_last_review,review_activity_duration,amenity_score,summary_content_score,description_content_score,property_type_weighted,room_type_encoded,bed_type_encoded
1.0,guindalera,guindalera,salamanca,madrid,comunidad de madrid,28028,madrid,"madrid, spain",es,spain,40.43557510274077,-3.671302894452523,entire homeapt,2,1.0,0,1,real bed,80.0,560.0,2400.0,399.0,15.0,2,25,3,1125,18,48,78,78,16,98.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,1.26,30.007669,3212.0,2868.0,344.0,37,6,8,2,95.02906410791267,74.05585819282318
2.0,vallehermosa,vallehermoso,chamberi,madrid,comunidad de madrid,,madrid,"madrid, spain",es,spain,40.4466881302851,-3.708797211540896,private room,1,2.0,1,1,real bed,75.0,525.0,2250.0,150.0,20.0,1,0,1,1125,13,13,18,196,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,19.974145,3223.0,2864.0,359.0,8,3,10,2,40.90114068441065,74.05585819282318
2.0,la latina,embajadores,centro,madrid,community of madrid,28012,madrid,"madrid, spain",es,spain,40.41338251593069,-3.705622249830056,entire homeapt,2,1.0,0,1,real bed,100.0,700.0,3000.0,150.0,25.0,1,0,2,200,4,19,22,31,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.76,30.007669,3683.0,2838.0,845.0,20,4,9,2,95.02906410791267,74.05585819282318
3.0,palacio,palacio,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41463583216137,-3.711834831032763,entire homeapt,4,1.0,1,2,real bed,105.0,735.0,3150.0,200.0,20.0,1,0,3,1125,8,38,68,343,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,47.7056905,3223.0,2864.0,359.0,36,6,8,2,95.02906410791267,74.05585819282318
1.0,oudwest,de baarsjes  oudwest,mitte,amsterdam,noordholland,1053 mn,amsterdam,"amsterdam, netherlands",nl,netherlands,52.36480059219158,4.873764075954412,private room,2,1.0,1,1,real bed,90.0,630.0,2700.0,150.0,20.0,1,0,2,7,1,1,27,27,1,80.0,8.0,8.0,10.0,10.0,10.0,8.0,flexible,0.38,49.4708475,2915.0,2852.0,63.0,28,1,1,3,40.90114068441065,74.05585819282318
2.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41011415828215,-3.703564732401452,entire homeapt,2,1.0,0,2,real bed,60.0,420.0,1800.0,150.0,25.0,1,0,1,15,6,6,30,30,5,88.0,9.0,8.0,10.0,10.0,9.0,9.0,flexible,0.82,30.007669,3013.0,2855.0,158.0,24,11,15,2,95.02906410791267,74.05585819282318
1.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42284982083334,-3.699456089373825,private room,1,1.0,1,1,real bed,26.0,182.0,780.0,150.0,20.0,1,0,1,1125,5,33,63,63,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,1.54,19.974145,3045.0,2839.0,206.0,26,6,6,2,40.90114068441065,74.05585819282318
4.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41964086319528,-3.7061907318430536,entire homeapt,6,1.5,2,3,real bed,89.0,623.0,2670.0,100.0,39.0,2,20,1,1125,5,17,24,284,70,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,5.38,69.955959,3221.0,2838.0,383.0,37,16,16,2,95.02906410791267,74.05585819282318
1.0,malasana,universidad,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42255214369397,-3.702128507197461,entire homeapt,4,1.0,1,1,real bed,80.0,385.0,1200.0,150.0,49.0,2,15,2,1125,0,0,3,272,74,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.67,47.7056905,3663.0,2858.0,805.0,26,8,18,2,95.02906410791267,74.05585819282318
1.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42073950801913,-3.69738229536103,entire homeapt,4,1.0,1,2,real bed,48.0,336.0,1440.0,150.0,20.0,2,15,2,1125,0,0,3,247,4,85.0,8.0,10.0,9.0,10.0,10.0,10.0,moderate,0.46,47.7056905,3091.0,3060.0,31.0,24,5,5,2,95.02906410791267,74.05585819282318
1.0,arguelles,arguelles,moncloa  aravaca,madrid,comunidad de madrid,28008,madrid,"madrid, spain",es,spain,40.422411480196274,-3.718011894164636,private room,2,1.0,1,1,real bed,46.0,322.0,1380.0,100.0,15.0,1,10,1,1125,30,60,90,365,8,80.0,8.0,8.0,8.0,8.0,8.0,8.0,flexible,0.49,26.01284,3320.0,2873.0,447.0,31,7,11,3,40.90114068441065,74.05585819282318
1.0,usera,moscardo,usera,madrid,comunidad de madrid,28026,madrid,"madrid, spain",es,spain,40.3901042632535,-3.700065697749856,private room,1,1.0,1,1,real bed,20.0,140.0,600.0,100.0,15.0,1,5,1,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.79,14.028353,3058.0,2928.0,130.0,30,14,16,3,40.90114068441065,74.05585819282318
1.0,puente de vallecas,san diego,puente de vallecas,madrid,comunidad de madrid,28053,madrid,"madrid, spain",es,spain,40.38960207935191,-3.67036663038542,private room,1,1.0,1,1,real bed,11.0,77.0,330.0,100.0,5.0,1,10,1,1,27,57,87,87,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,19.974145,2859.0,2859.0,0.0,24,4,4,2,40.90114068441065,74.05585819282318
40.0,palacio,palacio,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.4151473852748,-3.709937031206101,entire homeapt,2,1.0,1,1,real bed,100.0,700.0,3000.0,400.0,70.0,1,0,3,1125,10,22,46,321,3,87.0,10.0,10.0,9.0,9.0,9.0,9.0,strict,0.48,24.990907,3020.0,2929.0,91.0,25,3,3,2,95.02906410791267,74.05585819282318
68.0,pacifico,palma de mallorca,santsmontjuic,palma,illes balears,07003,mallorca island,"palma, spain",es,spain,39.5747415009963,2.6504445460421087,entire homeapt,2,1.5,1,1,real bed,80.0,560.0,2400.0,100.0,95.0,1,0,7,1125,12,32,57,311,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,25,6,12,2,95.02906410791267,74.05585819282318
2.0,cortes,cortes,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41427396598274,-3.7001047411774826,private room,2,1.0,1,2,real bed,50.0,350.0,1500.0,150.0,20.0,1,0,1,70,0,0,6,96,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.45,24.990907,2898.0,2898.0,0.0,29,3,3,2,40.90114068441065,74.05585819282318
1.0,moncloa,aravaca,moncloa  aravaca,madrid,comunidad de madrid,28023,madrid,", spain",es,spain,40.44958879448464,-3.766674864500541,private room,2,1.0,1,1,real bed,410.0,2870.0,12300.0,200.0,40.0,1,0,1,1125,30,60,90,180,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,11,7,7,2,40.90114068441065,74.05585819282318
164.0,cortes,cortes,centro,madrid,comunidad de madrid,28014,madrid,"madrid, spain",es,spain,40.413303071190285,-3.697632930975008,entire homeapt,10,3.0,4,7,real bed,260.0,1820.0,7800.0,400.0,70.0,6,20,2,1125,8,19,35,284,23,77.0,7.0,8.0,7.0,8.0,10.0,8.0,strict,0.92,49.4708475,3577.0,2858.0,719.0,22,3,12,2,95.02906410791267,74.05585819282318
74.0,aluche,manacor,ciutat vella,cala anguilacala mendia,illes balears,07680,mallorca island,"cala anguilacala mendia, spain",es,spain,39.52059432273565,3.311280079537452,entire homeapt,6,2.0,3,5,real bed,137.0,959.0,4110.0,150.0,100.0,1,0,7,1125,30,60,84,283,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.21,99.963628,3223.0,2864.0,359.0,23,3,15,2,95.02906410791267,74.05585819282318
1.0,hoofddorppleinbuurt,zuid,mitte,amsterdam,noordholland,1059,amsterdam,"amsterdam, netherlands",nl,netherlands,52.35078872719533,4.8465286302234425,entire homeapt,2,1.0,1,1,real bed,75.0,525.0,2250.0,150.0,25.0,2,10,3,1125,2,2,2,2,9,90.0,10.0,9.0,10.0,10.0,9.0,10.0,strict,0.76,24.990907,3194.0,2880.0,314.0,18,7,12,2,95.02906410791267,74.05585819282318
1.0,malasana,universidad,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42539763868905,-3.7027501869079096,entire homeapt,4,1.0,1,2,real bed,85.0,500.0,1800.0,150.0,20.0,2,20,2,1125,11,28,49,324,62,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.9,47.7056905,3473.0,2867.0,606.0,44,2,12,2,95.02906410791267,74.05585819282318
1.0,la latina,palacio,centro,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.41049043503478,-3.710813309727992,entire homeapt,4,1.0,1,2,airbed,75.0,525.0,2250.0,150.0,20.0,1,0,2,1125,3,3,13,23,3,93.0,9.0,9.0,9.0,9.0,10.0,9.0,flexible,3.0,47.7056905,2850.0,2838.0,12.0,24,11,11,2,95.02906410791267,54.4
2.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.410767949195495,-3.6992431685715097,entire homeapt,4,1.0,1,2,real bed,45.0,315.0,1350.0,150.0,20.0,1,0,2,1125,0,0,0,153,74,91.0,9.0,9.0,10.0,10.0,9.0,9.0,flexible,4.47,47.7056905,3328.0,2893.0,435.0,24,5,10,2,95.02906410791267,74.05585819282318
1.0,darlinghurst,stonnington,isole,south yarra,vic,3141,melbourne,"south yarra, australia",au,australia,-37.83943896040012,144.99775761172148,private room,2,1.0,1,1,real bed,85.0,595.0,2550.0,200.0,35.0,1,20,1,1125,29,59,89,180,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,0.4,26.01284,2910.0,2910.0,0.0,32,8,9,3,40.90114068441065,74.05585819282318
1.0,castillejos,valdeacederas,tetuan,madrid,community of madrid,28020,madrid,"madrid, spain",es,spain,40.46299517214716,-3.6971142763495353,entire homeapt,2,1.0,1,1,real bed,42.0,294.0,900.0,400.0,40.0,1,5,3,1125,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,0.04,24.990907,3510.0,3510.0,0.0,22,10,19,2,95.02906410791267,74.05585819282318
1.0,vallehermosa,vallehermoso,chamberi,madrid,comunidad de madrid,28003,madrid,"madrid, spain",es,spain,40.4401197692251,-3.7107906525187206,entire homeapt,2,1.0,1,1,real bed,48.0,336.0,1440.0,150.0,12.0,1,0,2,1125,0,0,0,0,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,0.29,24.990907,3244.0,3205.0,39.0,27,3,10,2,95.02906410791267,74.05585819282318
1.0,bellas vistas,bellas vistas,tetuan,madrid,comunidad de madrid,28039,madrid,"madrid, spain",es,spain,40.45050645566489,-3.70526505314619,private room,1,1.0,1,1,real bed,25.0,175.0,750.0,150.0,20.0,1,0,1,1125,7,33,63,338,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.11,19.974145,3110.0,3110.0,0.0,29,6,9,2,40.90114068441065,74.05585819282318
1.0,arguelles,casa de campo,moncloa  aravaca,madrid,comunidad de madrid,28008,madrid,"madrid, spain",es,spain,40.424177187249605,-3.7248376495194777,private room,2,1.0,1,1,real bed,40.0,280.0,1200.0,150.0,20.0,1,0,1,1125,30,60,90,365,4,80.0,9.0,8.0,10.0,10.0,9.0,9.0,flexible,0.21,24.990907,3391.0,3319.0,72.0,12,8,14,2,40.90114068441065,74.05585819282318
2.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41060759804911,-3.699592398881091,entire homeapt,4,1.0,1,1,real bed,70.0,490.0,2100.0,200.0,40.0,2,15,4,1125,12,42,72,342,7,77.0,9.0,10.0,9.0,9.0,8.0,8.0,strict,0.62,47.7056905,3171.0,2872.0,299.0,15,8,13,2,95.02906410791267,74.05585819282318
1.0,nueva espana,nueva espana,chamartin,madrid,comunidad de madrid,28036,madrid,"madrid, spain",es,spain,40.46466862057802,-3.6864396069204535,entire homeapt,2,1.0,2,2,real bed,57.0,399.0,1710.0,300.0,30.0,1,0,2,1125,29,59,89,364,1,40.0,2.0,10.0,10.0,10.0,8.0,2.0,strict,1.0,74.97272099999999,2861.0,2861.0,0.0,34,10,10,2,95.02906410791267,74.05585819282318
2.0,ciudad lineal,pueblo nuevo,ciudad lineal,madrid,comunidad de madrid,28017,madrid,"madrid, spain",es,spain,40.43116726914752,-3.635952396041376,private room,1,1.0,1,1,real bed,16.0,112.0,480.0,150.0,20.0,1,0,1,1125,24,54,84,359,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.42,19.974145,2902.0,2902.0,0.0,2,4,11,2,40.90114068441065,74.05585819282318
1.0,hispanoamerica,hispanoamerica,chamartin,madrid,comunidad de madrid,28036,madrid,"madrid, spain",es,spain,40.45700569175445,-3.6885495243183857,private room,3,1.0,2,3,real bed,32.0,224.0,960.0,180.0,30.0,1,25,1,1125,10,37,67,99,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.981814,3223.0,2864.0,359.0,42,2,6,2,40.90114068441065,74.05585819282318
1.0,prosperidad,prosperidad,chamartin,madrid,comunidad de madrid,28002,madrid,"madrid, spain",es,spain,40.44040722156316,-3.67441031303154,shared room,1,1.0,1,1,real bed,30.0,210.0,900.0,150.0,25.0,1,0,1,1125,29,59,89,180,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,49.4708475,3223.0,2864.0,359.0,23,6,12,3,31.320987654320987,74.05585819282318
1.0,nueva espana,nueva espana,chamartin,madrid,community of madrid,28020,madrid,"madrid, spain",es,spain,40.4603939766258,-3.6876090035453815,entire homeapt,3,1.0,1,3,real bed,110.0,600.0,1575.0,350.0,40.0,2,45,2,1125,0,0,0,187,36,96.0,10.0,10.0,10.0,10.0,9.0,9.0,moderate,0.86,44.965052,4085.0,3096.0,989.0,40,10,10,2,95.02906410791267,74.05585819282318
1.0,cortes,cortes,centro,madrid,comunidad de madrid,28014,madrid,"madrid, spain",es,spain,40.413877311650026,-3.694475081060674,entire homeapt,2,2.0,1,1,real bed,60.0,420.0,1800.0,150.0,20.0,1,0,4,10,0,0,0,47,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,23,11,11,2,95.02906410791267,74.05585819282318
1.0,barajas,alameda de osuna,barajas,madrid,comunidad de madrid,28042,madrid,"madrid, spain",es,spain,40.46090153322634,-3.5914068810425053,entire homeapt,5,2.0,2,3,real bed,95.0,600.0,2350.0,150.0,50.0,3,15,3,1125,6,11,22,264,66,98.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.74,49.4708475,3554.0,2879.0,675.0,47,14,20,3,95.02906410791267,74.05585819282318
1.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.4112723598657,-3.697699489820173,entire homeapt,3,1.0,1,2,real bed,50.0,350.0,1500.0,150.0,30.0,2,20,2,90,5,24,53,53,15,91.0,10.0,10.0,10.0,10.0,9.0,9.0,moderate,2.41,44.965052,3018.0,2844.0,174.0,23,7,11,2,95.02906410791267,74.05585819282318
2.0,embajadores,embajadores,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.40742719248093,-3.6943918414723744,entire homeapt,4,1.0,1,1,real bed,68.0,476.0,2040.0,150.0,20.0,1,0,3,1125,11,32,32,32,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,47.7056905,3223.0,2864.0,359.0,18,13,18,2,95.02906410791267,74.05585819282318
3.0,cortes,cortes,centro,madrid,comunidad de madrid,28012,madrid,"madrid, spain",es,spain,40.41710475494081,-3.699834177419624,private room,4,1.5,1,2,real bed,37.0,259.0,1110.0,150.0,5.0,2,20,1,1125,4,20,29,299,92,87.0,9.0,9.0,9.0,9.0,10.0,9.0,moderate,5.64,47.7056905,3320.0,2853.0,467.0,15,11,11,2,40.90114068441065,74.05585819282318
3.0,bellas vistas,bellas vistas,tetuan,madrid,comunidad de madrid,28020,madrid,"madrid, spain",es,spain,40.448096721089584,-3.705364749948041,entire homeapt,2,1.0,0,1,real bed,30.0,210.0,900.0,300.0,20.0,2,0,2,27,16,41,70,345,62,93.0,9.0,10.0,10.0,10.0,10.0,9.0,strict,3.58,30.007669,3351.0,2845.0,506.0,36,5,8,2,95.02906410791267,74.05585819282318
1.0,trafalgar,trafalgar,chamberi,madrid,community of madrid,28010,madrid,"madrid, spain",es,spain,40.43648202019377,-3.701928519994095,entire homeapt,2,1.0,0,2,real bed,60.0,350.0,1200.0,150.0,25.0,2,15,4,1125,2,27,50,128,37,94.0,10.0,10.0,10.0,10.0,9.0,9.0,moderate,0.91,30.007669,4048.0,2853.0,1195.0,28,7,16,2,95.02906410791267,74.05585819282318
3.0,san blas,rejas,san blas  canillejas,madrid,madrid,28022,madrid,"madrid, spain",es,spain,40.44726128900084,-3.580722690862624,entire homeapt,2,1.0,1,1,real bed,65.0,455.0,1950.0,150.0,20.0,1,0,1,365,27,52,74,341,20,84.0,9.0,9.0,9.0,7.0,8.0,9.0,flexible,1.9,36.975394,3146.0,2851.0,295.0,22,8,8,2,95.02906410791267,74.05585819282318
3.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.41856838875706,-3.703377363278356,entire homeapt,4,1.0,1,2,real bed,78.0,546.0,1700.0,150.0,25.0,2,15,2,1125,4,8,14,236,70,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,5.19,47.7056905,3236.0,2838.0,398.0,18,15,25,2,95.02906410791267,74.05585819282318
57.0,recoletos,recoletos,salamanca,madrid,comunidad de madrid,28009,madrid,"madrid, spain",es,spain,40.42157305850884,-3.683461239800033,entire homeapt,8,2.0,2,2,real bed,119.0,833.0,3570.0,250.0,60.0,1,20,1,30,9,14,34,120,33,85.0,9.0,9.0,9.0,9.0,10.0,9.0,strict,2.24,82.033349,3272.0,2880.0,392.0,37,7,20,2,95.02906410791267,74.05585819282318
2.0,aluche,lucero,latina,madrid,community of madrid,28047,madrid,"madrid, spain",es,spain,40.40040438894375,-3.745579109216277,entire homeapt,4,2.0,2,3,real bed,55.0,385.0,1650.0,150.0,30.0,2,10,3,1125,5,29,59,334,19,84.0,9.0,8.0,9.0,9.0,8.0,9.0,strict,0.44,65.0321,4113.0,2854.0,1259.0,21,7,7,2,95.02906410791267,74.05585819282318
20.0,la latina,palacio,centro,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.41024786759463,-3.712012776929981,entire homeapt,6,2.0,2,3,real bed,100.0,700.0,3000.0,300.0,30.0,3,12,1,1125,2,11,30,276,5,88.0,10.0,10.0,9.0,9.0,10.0,10.0,strict,0.92,69.955959,2994.0,2845.0,149.0,16,7,8,2,95.02906410791267,74.05585819282318
1.0,imperial,imperial,arganzuela,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.41241755187741,-3.719666674869949,private room,2,1.0,1,1,real bed,45.0,240.0,650.0,150.0,20.0,1,0,3,360,0,0,0,0,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,20,7,14,2,40.90114068441065,74.05585819282318
2.0,cortes,cortes,centro,madrid,comunidad de madrid,28014,madrid,"madrid, spain",es,spain,40.41216954602673,-3.695993938133274,entire homeapt,5,2.0,2,2,real bed,65.0,455.0,1950.0,150.0,30.0,1,0,7,1125,0,0,0,35,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,0.25,74.97272099999999,3067.0,3053.0,14.0,26,3,7,2,95.02906410791267,74.05585819282318
3.0,pacifico,pacifico,retiro,madrid,community of madrid,,madrid,"madrid, spain",es,spain,40.40535339504704,-3.683944626483047,private room,1,1.0,1,1,real bed,27.0,189.0,810.0,300.0,5.0,1,0,170,1125,0,0,7,282,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,19.974145,3223.0,2864.0,359.0,20,10,13,2,40.90114068441065,74.05585819282318
3.0,ciudad lineal,pueblo nuevo,ciudad lineal,madrid,community of madrid,28017,madrid,"madrid, spain",es,spain,40.4278863678084,-3.6328230713138976,private room,2,1.0,1,2,real bed,29.0,190.0,870.0,100.0,12.0,1,0,1,1125,0,1,31,306,4,90.0,9.0,10.0,10.0,10.0,10.0,9.0,flexible,0.2,23.504459,3444.0,2932.0,512.0,14,6,6,1,40.90114068441065,74.05585819282318
1.0,ciudad lineal,quintana,ciudad lineal,madrid,comunidad de madrid,28027,madrid,"madrid, spain",es,spain,40.43721471676836,-3.641586547721929,entire homeapt,4,1.0,1,2,real bed,55.0,334.0,650.0,650.0,30.0,1,0,5,1125,0,0,0,77,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.24,47.7056905,3325.0,3082.0,243.0,22,6,10,2,95.02906410791267,74.05585819282318
1.0,puente de vallecas,entrevias,puente de vallecas,madrid,comunidad de madrid,28018,madrid,"madrid, spain",es,spain,40.381509330200224,-3.667769083818893,entire homeapt,4,1.0,1,2,real bed,32.0,224.0,960.0,120.0,15.0,1,0,20,1125,0,10,40,40,4,87.0,9.0,8.0,9.0,9.0,9.0,9.0,moderate,0.3,49.4708475,3235.0,2867.0,368.0,39,7,6,2,95.02906410791267,74.05585819282318
2.0,pacifico,pacifico,retiro,madrid,comunidad de madrid,28007,madrid,"madrid, spain",es,spain,40.40530046309876,-3.671856264023464,entire homeapt,8,2.0,3,4,real bed,81.0,505.0,1938.0,150.0,42.0,4,15,5,1125,7,15,18,274,50,96.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,2.8,99.963628,3366.0,2839.0,527.0,33,11,19,2,95.02906410791267,74.05585819282318
1.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.42356278597519,-3.6991916488905088,entire homeapt,4,2.0,2,2,real bed,124.0,868.0,3720.0,180.0,50.0,1,0,5,1125,0,6,31,117,2,90.0,9.0,8.0,10.0,10.0,10.0,9.0,strict,0.2,65.0321,3124.0,3029.0,95.0,25,9,9,2,95.02906410791267,74.05585819282318
2.0,castillejos,castillejos,tetuan,madrid,comunidad de madrid,28020,madrid,"madrid, spain",es,spain,40.46030956372586,-3.694426397050013,entire homeapt,2,1.0,1,1,real bed,100.0,700.0,3000.0,300.0,30.0,2,15,7,15,18,48,78,78,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.21,49.4708475,3223.0,2864.0,359.0,47,8,8,2,95.02906410791267,74.05585819282318
5.0,cortes,cortes,centro,madrid,community of madrid,28012,madrid,"madrid, spain",es,spain,40.41403286660398,-3.7013017557353214,entire homeapt,4,1.0,1,1,real bed,47.0,330.0,950.0,150.0,20.0,2,15,2,1125,9,17,43,43,146,92.0,9.0,10.0,10.0,10.0,10.0,9.0,moderate,4.26,47.7056905,3858.0,2843.0,1015.0,30,19,21,2,95.02906410791267,74.05585819282318
1.0,la latina,palacio,centro,madrid,comunidad de madrid,28005,madrid,"madrid, spain",es,spain,40.41116202351914,-3.709111730365348,entire homeapt,4,2.0,1,2,real bed,80.0,460.0,1550.0,100.0,30.0,2,10,3,1125,7,13,19,278,49,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.17,47.7056905,3509.0,2838.0,671.0,25,6,10,2,95.02906410791267,74.05585819282318
1.0,justicia,justicia,centro,madrid,comunidad de madrid,28004,madrid,"madrid, spain",es,spain,40.420473504420364,-3.696581458607928,private room,2,1.0,1,1,real bed,35.0,245.0,1050.0,150.0,20.0,1,15,1,2,0,0,0,0,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.21,24.990907,3223.0,2864.0,359.0,22,14,3,2,40.90114068441065,74.05585819282318
46.0,sol,sol,centro,madrid,comunidad de madrid,28013,madrid,"madrid, spain",es,spain,40.415689417400536,-3.7029771118715726,entire homeapt,6,2.0,2,3,real bed,100.0,700.0,3000.0,180.0,40.0,4,0,1,1125,5,7,16,268,5,92.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,3.57,69.955959,2873.0,2841.0,32.0,42,5,14,2,95.02906410791267,74.05585819282318
1.0,trafalgar,trafalgar,chamberi,madrid,community of madrid,28010,madrid,"madrid, spain",es,spain,40.43524628167933,-3.701352994321218,private room,3,2.0,1,1,real bed,48.0,336.0,1440.0,150.0,20.0,1,14,3,31,1,31,61,336,117,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.98,44.965052,4608.0,2838.0,1770.0,34,5,16,2,40.90114068441065,74.05585819282318
1.0,trafalgar,trafalgar,chamberi,madrid,comunidad de madrid,28010,madrid,"madrid, spain",es,spain,40.43491324903575,-3.7012698422736,private room,2,1.0,1,1,real bed,30.0,210.0,900.0,150.0,20.0,1,0,1,1125,1,7,37,312,14,89.0,9.0,9.0,10.0,10.0,9.0,9.0,flexible,1.2,24.990907,3181.0,3096.0,85.0,11,9,23,2,40.90114068441065,74.05585819282318
2.0,cortes,cortes,centro,madrid,comunidad de madrid,28014,madrid,"madrid, spain",es,spain,40.41113306614626,-3.6939874831986375,entire homeapt,3,1.0,2,2,real bed,59.0,413.0,1770.0,180.0,10.0,2,20,1,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,0.45,49.981814,3230.0,3076.0,154.0,14,8,11,2,95.02906410791267,74.05585819282318
68.0,recoletos,recoletos,salamanca,madrid,comunidad de madrid,,madrid,"madrid, spain",es,spain,40.42623664427512,-3.6877699931991454,entire homeapt,4,2.0,2,3,real bed,385.0,2695.0,11550.0,180.0,200.0,1,0,30,1125,0,0,0,96,0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,1.21,65.0321,3223.0,2864.0,359.0,37,3,9,2,95.02906410791267,74.05585819282318
2.0,villa de vallecas,casco historico de vallecas,villa de vallecas,madrid,comunidad de madrid,28031,madrid,"madrid, spain",es,spain,40.37566416902583,-3.6244546450757937,private room,2,1.0,1,2,real bed,14.0,98.0,420.0,100.0,8.0,1,10,1,1125,11,18,33,286,31,94.0,9.0,10.0,9.0,10.0,9.0,9.0,strict,2.61,7.989658,3188.0,2852.0,336.0,31,1,11,2,40.90114068441065,74.05585819282318
8.0,malasana,universidad,centro,madrid,comunidad de madrid,28015,madrid,"madrid, spain",es,spain,40.42614276588544,-3.708340911753629,private room,2,1.0,1,2,real bed,36.0,252.0,1080.0,150.0,20.0,1,0,1,1125,20,41,62,337,4,80.0,9.0,9.0,9.0,8.0,8.0,7.0,flexible,0.95,49.4708475,2957.0,2917.0,40.0,22,2,2,1,40.90114068441065,74.05585819282318
